time,input_steer,input_gas,input_brake,speed_kmh,rpm,gear,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,yaw,pitch,roll,is_sliding,wheels_contact_count
467050,0,0,0,0.03,0.0,1,831.05,24.01,738.52,0.008,-0.000,0.003,-0.417,-0.000,0.000,0,4
467060,0,0,0,0.03,0.0,1,831.05,24.01,738.52,-0.008,-0.000,-0.003,-0.417,-0.000,-0.000,0,4
467070,0,0,0,0.03,0.0,1,831.05,24.01,738.52,0.008,-0.000,0.003,-0.417,-0.000,0.000,0,4
467080,0,0,0,0.03,0.0,1,831.05,24.01,738.52,-0.008,-0.000,-0.003,-0.417,-0.000,-0.000,0,4
467090,0,0,0,0.03,0.0,1,831.05,24.01,738.52,0.008,-0.000,0.003,-0.417,-0.000,0.000,0,4
467100,0,0,0,0.03,0.0,1,831.05,24.01,738.52,-0.008,-0.000,-0.003,-0.417,-0.000,-0.000,0,4
467110,0,0,0,0.03,0.0,1,831.05,24.01,738.52,0.008,-0.000,0.003,-0.417,-0.000,0.000,0,4
467120,0,0,0,0.03,0.0,1,831.05,24.01,738.52,-0.008,-0.000,-0.003,-0.417,-0.000,-0.000,0,4
467130,0,0,0,0.03,0.0,1,831.05,24.01,738.52,0.008,-0.000,0.003,-0.417,-0.000,0.000,0,4
467140,0,0,0,0.03,0.0,1,831.05,24.01,738.52,-0.008,-0.000,-0.003,-0.417,-0.000,-0.000,0,4
467150,0,0,0,0.03,0.0,1,831.05,24.01,738.52,0.008,-0.000,0.003,-0.417,-0.000,0.000,0,4
467160,0,0,0,0.03,0.0,1,831.05,24.01,738.52,-0.008,-0.000,-0.003,-0.417,-0.000,-0.000,0,4
467170,0,0,0,0.03,0.0,1,831.05,24.01,738.52,0.008,-0.000,0.003,-0.417,-0.000,0.000,0,4
467180,0,0,0,0.03,0.0,1,831.05,24.01,738.52,-0.008,-0.000,-0.003,-0.417,-0.000,-0.000,0,4
467190,0,0,0,0.03,0.0,1,831.05,24.01,738.52,0.008,-0.000,0.003,-0.417,-0.000,0.000,0,4
467200,0,0,0,0.03,0.0,1,831.05,24.01,738.52,-0.008,-0.000,-0.003,-0.417,-0.000,-0.000,0,4
467210,0,0,0,0.03,0.0,1,831.05,24.01,738.52,0.008,-0.000,0.003,-0.417,-0.000,0.000,0,4
467220,0,0,0,0.03,0.0,1,831.05,24.01,738.52,-0.008,-0.000,-0.003,-0.417,-0.000,-0.000,0,4
467230,0,0,0,0.03,0.0,1,831.05,24.01,738.52,0.008,-0.000,0.003,-0.417,-0.000,0.000,0,4
467240,0,0,0,0.03,0.0,1,831.05,24.01,738.52,-0.008,-0.000,-0.003,-0.417,-0.000,-0.000,0,4
467250,0,0,0,0.03,0.0,1,831.05,24.01,738.52,0.008,-0.000,0.003,-0.417,-0.000,0.000,0,4
467260,0,0,0,0.03,0.0,1,831.05,24.01,738.52,-0.008,-0.000,-0.003,-0.417,-0.000,-0.000,0,4
467270,0,0,0,0.03,0.0,1,831.05,24.01,738.52,0.008,-0.000,0.003,-0.417,-0.000,0.000,0,4
467280,0,0,0,0.03,0.0,1,831.05,24.01,738.52,-0.008,-0.000,-0.003,-0.417,-0.000,-0.000,0,4
467290,0,0,0,0.03,0.0,1,831.05,24.01,738.52,0.008,-0.000,0.003,-0.417,-0.000,0.000,0,4
467300,0,0,0,0.03,0.0,1,831.05,24.01,738.52,-0.008,-0.000,-0.003,-0.417,-0.000,-0.000,0,4
467310,0,0,0,0.03,0.0,1,831.05,24.01,738.52,0.008,-0.000,0.003,-0.417,-0.000,0.000,0,4
467320,0,0,0,0.03,0.0,1,831.05,24.01,738.52,-0.008,-0.000,-0.003,-0.417,-0.000,-0.000,0,4
467330,0,0,0,0.03,0.0,1,831.05,24.01,738.52,0.008,-0.000,0.003,-0.417,-0.000,0.000,0,4
467340,0,0,0,0.03,0.0,1,831.05,24.01,738.52,-0.008,-0.000,-0.003,-0.417,-0.000,-0.000,0,4
467350,0,0,0,0.03,0.0,1,831.05,24.01,738.52,0.008,-0.000,0.003,-0.417,-0.000,0.000,0,4
467360,0,0,0,0.03,0.0,1,831.05,24.01,738.52,-0.008,-0.000,-0.003,-0.417,-0.000,-0.000,0,4
467370,0,0,0,0.03,0.0,1,831.05,24.01,738.52,0.008,-0.000,0.003,-0.417,-0.000,0.000,0,4
467380,0,0,0,0.03,0.0,1,831.05,24.01,738.52,-0.008,-0.000,-0.003,-0.417,-0.000,-0.000,0,4
467390,0,0,0,0.03,0.0,1,831.05,24.01,738.52,0.008,-0.000,0.003,-0.417,-0.000,0.000,0,4
467400,0,0,0,0.03,0.0,1,831.05,24.01,738.52,-0.008,-0.000,-0.003,-0.417,-0.000,-0.000,0,4
467410,0,0,0,0.03,0.0,1,831.05,24.01,738.52,0.008,-0.000,0.003,-0.417,-0.000,0.000,0,4
467420,0,0,0,0.03,0.0,1,831.05,24.01,738.52,-0.008,-0.000,-0.003,-0.417,-0.000,-0.000,0,4
467430,0,0,0,0.03,0.0,1,831.05,24.01,738.52,0.008,-0.000,0.003,-0.417,-0.000,0.000,0,4
467440,0,0,0,0.03,0.0,1,831.05,24.01,738.52,-0.008,-0.000,-0.003,-0.417,-0.000,-0.000,0,4
467450,0,0,0,0.03,0.0,1,831.05,24.01,738.52,0.008,-0.000,0.003,-0.417,-0.000,0.000,0,4
467460,0,0,0,0.03,0.0,1,831.05,24.01,738.52,-0.008,-0.000,-0.003,-0.417,-0.000,-0.000,0,4
467470,0,0,0,0.03,0.0,1,831.05,24.01,738.52,0.008,-0.000,0.003,-0.417,-0.000,0.000,0,4
467480,0,0,0,0.03,0.0,1,831.05,24.01,738.52,-0.008,-0.000,-0.003,-0.417,-0.000,-0.000,0,4
467490,0,0,0,0.03,0.0,1,831.05,24.01,738.52,0.008,-0.000,0.003,-0.417,-0.000,0.000,0,4
467500,0,0,0,0.03,0.0,1,831.05,24.01,738.52,-0.008,-0.000,-0.003,-0.417,-0.000,-0.000,0,4
467510,0,0,0,0.03,0.0,1,831.05,24.01,738.52,0.008,-0.000,0.003,-0.417,-0.000,0.000,0,4
467520,0,0,0,0.03,0.0,1,831.05,24.01,738.52,-0.008,-0.000,-0.003,-0.417,-0.000,-0.000,0,4
467530,0,0,0,0.03,0.0,1,831.05,24.01,738.52,0.008,-0.000,0.003,-0.417,-0.000,0.000,0,4
467540,0,0,0,0.03,0.0,1,831.05,24.01,738.52,-0.008,-0.000,-0.003,-0.417,-0.000,-0.000,0,4
467550,0,0,0,0.03,0.0,1,831.05,24.01,738.52,0.008,-0.000,0.003,-0.417,-0.000,0.000,0,4
467560,0,0,0,0.03,0.0,1,831.05,24.01,738.52,-0.008,-0.000,-0.003,-0.417,-0.000,-0.000,0,4
467570,0,0,0,0.03,0.0,1,831.05,24.01,738.52,0.008,-0.000,0.003,-0.417,-0.000,0.000,0,4
467580,0,0,0,0.03,0.0,1,831.05,24.01,738.52,-0.008,-0.000,-0.003,-0.417,-0.000,-0.000,0,4
467590,0,0,0,0.03,0.0,1,831.05,24.01,738.52,0.008,-0.000,0.003,-0.417,-0.000,0.000,0,4
467600,0,0,0,0.03,0.0,1,831.05,24.01,738.52,-0.008,-0.000,-0.003,-0.417,-0.000,-0.000,0,4
467610,0,0,0,0.03,0.0,1,831.05,24.01,738.52,0.008,-0.000,0.003,-0.417,-0.000,0.000,0,4
467620,0,0,0,0.03,0.0,1,831.05,24.01,738.52,-0.008,-0.000,-0.003,-0.417,-0.000,-0.000,0,4
467630,0,0,0,0.03,0.0,1,831.05,24.01,738.52,0.008,-0.000,0.003,-0.417,-0.000,0.000,0,4
467640,0,0,0,0.03,0.0,1,831.05,24.01,738.52,-0.008,-0.000,-0.003,-0.417,-0.000,-0.000,0,4
467650,0,0,0,0.03,0.0,1,831.05,24.01,738.52,0.008,-0.000,0.003,-0.417,-0.000,0.000,0,4
467660,0,0,0,0.03,0.0,1,831.05,24.01,738.52,-0.008,-0.000,-0.003,-0.417,-0.000,-0.000,0,4
467670,0,0,0,0.03,0.0,1,831.05,24.01,738.52,0.008,-0.000,0.003,-0.417,-0.000,0.000,0,4
467680,0,0,0,0.03,0.0,1,831.05,24.01,738.52,-0.008,-0.000,-0.003,-0.417,-0.000,-0.000,0,4
467690,0,0,0,0.03,0.0,1,831.05,24.01,738.52,0.008,-0.000,0.003,-0.417,-0.000,0.000,0,4
467700,0,0,0,0.03,0.0,1,831.05,24.01,738.52,-0.008,-0.000,-0.003,-0.417,-0.000,-0.000,0,4
467710,0,0,0,0.03,0.0,1,831.05,24.01,738.52,0.008,-0.000,0.003,-0.417,-0.000,0.000,0,4
467720,0,0,0,0.03,0.0,1,831.05,24.01,738.52,-0.008,-0.000,-0.003,-0.417,-0.000,-0.000,0,4
467730,0,0,0,0.03,0.0,1,831.05,24.01,738.52,0.008,-0.000,0.003,-0.417,-0.000,0.000,0,4
467740,0,0,0,0.03,0.0,1,831.05,24.01,738.52,-0.008,-0.000,-0.003,-0.417,-0.000,-0.000,0,4
467750,0,0,0,0.03,0.0,1,831.05,24.01,738.52,0.008,-0.000,0.003,-0.417,-0.000,0.000,0,4
467760,0,0,0,0.03,0.0,1,831.05,24.01,738.52,-0.008,-0.000,-0.003,-0.417,-0.000,-0.000,0,4
467770,0,0,0,0.03,0.0,1,831.05,24.01,738.52,0.008,-0.000,0.003,-0.417,-0.000,0.000,0,4
467780,0,0,0,0.03,0.0,1,831.05,24.01,738.52,-0.008,-0.000,-0.003,-0.417,-0.000,-0.000,0,4
467790,0,0,0,0.03,0.0,1,831.05,24.01,738.52,0.008,-0.000,0.003,-0.417,-0.000,0.000,0,4
467800,0,0,0,0.03,0.0,1,831.05,24.01,738.52,-0.008,-0.000,-0.003,-0.417,-0.000,-0.000,0,4
467810,0,0,0,0.03,0.0,1,831.05,24.01,738.52,0.008,-0.000,0.003,-0.417,-0.000,0.000,0,4
467820,0,0,0,0.03,0.0,1,831.05,24.01,738.52,-0.008,-0.000,-0.003,-0.417,-0.000,-0.000,0,4
467830,0,0,0,0.03,0.0,1,831.05,24.01,738.52,0.008,-0.000,0.003,-0.417,-0.000,0.000,0,4
467840,0,0,0,0.03,0.0,1,831.05,24.01,738.52,-0.008,-0.000,-0.003,-0.417,-0.000,-0.000,0,4
467850,0,0,0,0.03,0.0,1,831.05,24.01,738.52,0.008,-0.000,0.003,-0.417,-0.000,0.000,0,4
467860,0,0,0,0.03,0.0,1,831.05,24.01,738.52,-0.008,-0.000,-0.003,-0.417,-0.000,-0.000,0,4
467870,0,0,0,0.03,0.0,1,831.05,24.01,738.52,0.008,-0.000,0.003,-0.417,-0.000,0.000,0,4
467880,0,0,0,0.03,0.0,1,831.05,24.01,738.52,-0.008,-0.000,-0.003,-0.417,-0.000,-0.000,0,4
467890,0,0,0,0.03,0.0,1,831.05,24.01,738.52,0.008,-0.000,0.003,-0.417,-0.000,0.000,0,4
467900,0,0,0,0.03,0.0,1,831.05,24.01,738.52,-0.008,-0.000,-0.003,-0.417,-0.000,-0.000,0,4
467910,0,0,0,0.03,0.0,1,831.05,24.01,738.52,0.008,-0.000,0.003,-0.417,-0.000,0.000,0,4
467920,0,0,0,0.03,0.0,1,831.05,24.01,738.52,-0.008,-0.000,-0.003,-0.417,-0.000,-0.000,0,4
467930,0,0,0,0.03,0.0,1,831.05,24.01,738.52,0.008,-0.000,0.003,-0.417,-0.000,0.000,0,4
467940,0,0,0,0.03,0.0,1,831.05,24.01,738.52,-0.008,-0.000,-0.003,-0.417,-0.000,-0.000,0,4
467950,0,0,0,0.03,0.0,1,831.05,24.01,738.52,0.008,-0.000,0.003,-0.417,-0.000,0.000,0,4
467960,0,0,0,0.03,0.0,1,831.05,24.01,738.52,-0.008,-0.000,-0.003,-0.417,-0.000,-0.000,0,4
467970,0,0,0,0.03,0.0,1,831.05,24.01,738.52,0.008,-0.000,0.003,-0.417,-0.000,0.000,0,4
467980,0,0,0,0.03,0.0,1,831.05,24.01,738.52,-0.008,-0.000,-0.003,-0.417,-0.000,-0.000,0,4
467990,0,0,0,0.03,0.0,1,831.05,24.01,738.52,0.008,-0.000,0.003,-0.417,-0.000,0.000,0,4
468000,0,0,0,0.03,0.0,1,831.05,24.01,738.52,-0.008,-0.000,-0.003,-0.417,-0.000,-0.000,0,4
468010,0,0,0,0.03,0.0,1,831.05,24.01,738.52,0.008,-0.000,0.003,-0.417,-0.000,0.000,0,4
468020,0,0,0,0.03,0.0,1,831.05,24.01,738.52,-0.008,-0.000,-0.003,-0.417,-0.000,-0.000,0,4
468030,0,0,0,0.03,0.0,1,831.05,24.01,738.52,0.008,-0.000,0.003,-0.417,-0.000,0.000,0,4
468040,0,0,0,0.03,0.0,1,831.05,24.01,738.52,-0.008,-0.000,-0.003,-0.417,-0.000,-0.000,0,4
468050,0,0,0,0.03,0.0,1,831.05,24.01,738.52,0.008,-0.000,0.003,-0.417,-0.000,0.000,0,4
468060,0,0,0,0.03,0.0,1,831.05,24.01,738.52,-0.008,-0.000,-0.003,-0.417,-0.000,-0.000,0,4
468070,0,0,0,0.03,0.0,1,831.05,24.01,738.52,0.008,-0.000,0.003,-0.417,-0.000,0.000,0,4
468080,0,0,0,0.03,0.0,1,831.05,24.01,738.52,-0.008,-0.000,-0.003,-0.417,-0.000,-0.000,0,4
468090,0,0,0,0.03,0.0,1,831.05,24.01,738.52,0.008,-0.000,0.003,-0.417,-0.000,0.000,0,4
468100,0,0,0,0.03,0.0,1,831.05,24.01,738.52,-0.008,-0.000,-0.003,-0.417,-0.000,-0.000,0,4
468110,0,0,0,0.03,0.0,1,831.05,24.01,738.52,0.008,-0.000,0.003,-0.417,-0.000,0.000,0,4
468120,0,0,0,0.03,0.0,1,831.05,24.01,738.52,-0.008,-0.000,-0.003,-0.417,-0.000,-0.000,0,4
468130,0,0,0,0.03,0.0,1,831.05,24.01,738.52,0.008,-0.000,0.003,-0.417,-0.000,0.000,0,4
468140,0,0,0,0.03,0.0,1,831.05,24.01,738.52,-0.008,-0.000,-0.003,-0.417,-0.000,-0.000,0,4
468150,0,0,0,0.03,0.0,1,831.05,24.01,738.52,0.008,-0.000,0.003,-0.417,-0.000,0.000,0,4
468160,0,0,0,0.03,0.0,1,831.05,24.01,738.52,-0.008,-0.000,-0.003,-0.417,-0.000,-0.000,0,4
468170,0,0,0,0.03,0.0,1,831.05,24.01,738.52,0.008,-0.000,0.003,-0.417,-0.000,0.000,0,4
468180,0,0,0,0.03,0.0,1,831.05,24.01,738.52,-0.008,-0.000,-0.003,-0.417,-0.000,-0.000,0,4
468190,0,0,0,0.03,0.0,1,831.05,24.01,738.52,0.008,-0.000,0.003,-0.417,-0.000,0.000,0,4
468200,0,0,0,0.03,0.0,1,831.05,24.01,738.52,-0.008,-0.000,-0.003,-0.417,-0.000,-0.000,0,4
468210,0,0,0,0.03,0.0,1,831.05,24.01,738.52,0.008,-0.000,0.003,-0.417,-0.000,0.000,0,4
468220,0,0,0,0.03,0.0,1,831.05,24.01,738.52,-0.008,-0.000,-0.003,-0.417,-0.000,-0.000,0,4
468230,0,0,0,0.03,0.0,1,831.05,24.01,738.52,0.008,-0.000,0.003,-0.417,-0.000,0.000,0,4
468240,0,0,0,0.03,0.0,1,831.05,24.01,738.52,-0.008,-0.000,-0.003,-0.417,-0.000,-0.000,0,4
468250,0,0,0,0.03,0.0,1,831.05,24.01,738.52,0.008,-0.000,0.003,-0.417,-0.000,0.000,0,4
468260,0,0,0,0.03,0.0,1,831.05,24.01,738.52,-0.008,-0.000,-0.003,-0.417,-0.000,-0.000,0,4
468270,0,0,0,0.03,0.0,1,831.05,24.01,738.52,0.008,-0.000,0.003,-0.417,-0.000,0.000,0,4
468280,0,0,0,0.03,0.0,1,831.05,24.01,738.52,-0.008,-0.000,-0.003,-0.417,-0.000,-0.000,0,4
468290,0,0,0,0.03,0.0,1,831.05,24.01,738.52,0.008,-0.000,0.003,-0.417,-0.000,0.000,0,4
468300,0,0,0,0.03,0.0,1,831.05,24.01,738.52,-0.008,-0.000,-0.003,-0.417,-0.000,-0.000,0,4
468310,0,0,0,0.03,0.0,1,831.05,24.01,738.52,0.008,-0.000,0.003,-0.417,-0.000,0.000,0,4
468320,0,0,0,0.03,0.0,1,831.05,24.01,738.52,-0.008,-0.000,-0.003,-0.417,-0.000,-0.000,0,4
468330,0,0,0,0.03,0.0,1,831.05,24.01,738.52,0.008,-0.000,0.003,-0.417,-0.000,0.000,0,4
468340,0,0,0,0.03,0.0,1,831.05,24.01,738.52,-0.008,-0.000,-0.003,-0.417,-0.000,-0.000,0,4
468350,0,0,0,0.03,0.0,1,831.05,24.01,738.52,0.008,-0.000,0.003,-0.417,-0.000,0.000,0,4
468360,0,0,0,0.03,0.0,1,831.05,24.01,738.52,-0.008,-0.000,-0.003,-0.417,-0.000,-0.000,0,4
468370,0,0,0,0.03,0.0,1,831.05,24.01,738.52,0.008,-0.000,0.003,-0.417,-0.000,0.000,0,4
468380,0,0,0,0.03,0.0,1,831.05,24.01,738.52,-0.008,-0.000,-0.003,-0.417,-0.000,-0.000,0,4
468390,0,0,0,0.03,0.0,1,831.05,24.01,738.52,0.008,-0.000,0.003,-0.417,-0.000,0.000,0,4
468400,0,0,0,0.03,0.0,1,831.05,24.01,738.52,-0.008,-0.000,-0.003,-0.417,-0.000,-0.000,0,4
468410,0,0,0,0.03,0.0,1,831.05,24.01,738.52,0.008,-0.000,0.003,-0.417,-0.000,0.000,0,4
468420,0,0,0,0.03,0.0,1,831.05,24.01,738.52,-0.008,-0.000,-0.003,-0.417,-0.000,-0.000,0,4
468430,0,0,0,0.03,0.0,1,831.05,24.01,738.52,0.008,-0.000,0.003,-0.417,-0.000,0.000,0,4
468440,0,0,0,0.03,0.0,1,831.05,24.01,738.52,-0.008,-0.000,-0.003,-0.417,-0.000,-0.000,0,4
468450,0,0,0,0.03,0.0,1,831.05,24.01,738.52,0.008,-0.000,0.003,-0.417,-0.000,0.000,0,4
468460,0,0,0,0.03,0.0,1,831.05,24.01,738.52,-0.008,-0.000,-0.003,-0.417,-0.000,-0.000,0,4
468470,0,0,0,0.03,0.0,1,831.05,24.01,738.52,0.008,-0.000,0.003,-0.417,-0.000,0.000,0,4
468480,0,0,0,0.03,0.0,1,831.05,24.01,738.52,-0.008,-0.000,-0.003,-0.417,-0.000,-0.000,0,4
468490,0,0,0,0.03,0.0,1,831.05,24.01,738.52,0.008,-0.000,0.003,-0.417,-0.000,0.000,0,4
468500,0,0,0,0.03,0.0,1,831.05,24.01,738.52,-0.008,-0.000,-0.003,-0.417,-0.000,-0.000,0,4
468510,0,0,0,0.03,0.0,1,831.05,24.01,738.52,0.008,-0.000,0.003,-0.417,-0.000,0.000,0,4
468520,0,0,0,0.03,0.0,1,831.05,24.01,738.52,-0.008,-0.000,-0.003,-0.417,-0.000,-0.000,0,4
468530,0,0,0,0.03,0.0,1,831.05,24.01,738.52,0.008,-0.000,0.003,-0.417,-0.000,0.000,0,4
468540,0,0,0,0.03,0.0,1,831.05,24.01,738.52,-0.008,-0.000,-0.003,-0.417,-0.000,-0.000,0,4
468550,0,0,0,0.03,0.0,1,831.05,24.01,738.52,0.008,-0.000,0.003,-0.417,-0.000,0.000,0,4
468560,0,0,0,0.03,0.0,1,831.05,24.01,738.52,-0.008,-0.000,-0.003,-0.417,-0.000,-0.000,0,4
468570,0,0,0,0.03,0.0,1,831.05,24.01,738.52,0.008,-0.000,0.003,-0.417,-0.000,0.000,0,4
468580,0,0,0,0.03,0.0,1,831.05,24.01,738.52,-0.008,-0.000,-0.003,-0.417,-0.000,-0.000,0,4
468590,0,0,0,0.03,0.0,1,831.05,24.01,738.52,0.008,-0.000,0.003,-0.417,-0.000,0.000,0,4
468600,0,0,0,0.03,0.0,1,831.05,24.01,738.52,-0.008,-0.000,-0.003,-0.417,-0.000,-0.000,0,4
468610,0,0,0,0.03,0.0,1,831.05,24.01,738.52,0.008,-0.000,0.003,-0.417,-0.000,0.000,0,4
468620,0,0,0,0.03,0.0,1,831.05,24.01,738.52,-0.008,-0.000,-0.003,-0.417,-0.000,-0.000,0,4
468630,0,0,0,0.03,0.0,1,831.05,24.01,738.52,0.008,-0.000,0.003,-0.417,-0.000,0.000,0,4
468640,0,0,0,0.03,0.0,1,831.05,24.01,738.52,-0.008,-0.000,-0.003,-0.417,-0.000,-0.000,0,4
468650,0,0,0,0.03,0.0,1,831.05,24.01,738.52,0.008,-0.000,0.003,-0.417,-0.000,0.000,0,4
468660,0,0,0,0.03,0.0,1,831.05,24.01,738.52,-0.008,-0.000,-0.003,-0.417,-0.000,-0.000,0,4
468670,0,0,0,0.03,0.0,1,831.05,24.01,738.52,0.008,-0.000,0.003,-0.417,-0.000,0.000,0,4
468680,0,0,0,0.03,0.0,1,831.05,24.01,738.52,-0.008,-0.000,-0.003,-0.417,-0.000,-0.000,0,4
468690,0,0,0,0.03,0.0,1,831.05,24.01,738.52,0.008,-0.000,0.003,-0.417,-0.000,0.000,0,4
468700,0,0,0,0.03,0.0,1,831.05,24.01,738.52,-0.008,-0.000,-0.003,-0.417,-0.000,-0.000,0,4
468710,0,0,0,0.03,0.0,1,831.05,24.01,738.52,0.008,-0.000,0.003,-0.417,-0.000,0.000,0,4
468720,0,0,0,0.03,0.0,1,831.05,24.01,738.52,-0.008,-0.000,-0.003,-0.417,-0.000,-0.000,0,4
468730,0,0,0,0.03,0.0,1,831.05,24.01,738.52,0.008,-0.000,0.003,-0.417,-0.000,0.000,0,4
468740,0,0,0,0.03,0.0,1,831.05,24.01,738.52,-0.008,-0.000,-0.003,-0.417,-0.000,-0.000,0,4
468750,0,0,0,0.03,0.0,1,831.05,24.01,738.52,0.008,-0.000,0.003,-0.417,-0.000,0.000,0,4
468760,0,0,0,0.03,0.0,1,831.05,24.01,738.52,-0.008,-0.000,-0.003,-0.417,-0.000,-0.000,0,4
468770,0,0,0,0.03,0.0,1,831.05,24.01,738.52,0.008,-0.000,0.003,-0.417,-0.000,0.000,0,4
468780,0,0,0,0.03,0.0,1,831.05,24.01,738.52,-0.008,-0.000,-0.003,-0.417,-0.000,-0.000,0,4
468790,0,0,0,0.03,0.0,1,831.05,24.01,738.52,0.008,-0.000,0.003,-0.417,-0.000,0.000,0,4
468800,0,0,0,0.03,0.0,1,831.05,24.01,738.52,-0.008,-0.000,-0.003,-0.417,-0.000,-0.000,0,4
468810,0,0,0,0.03,0.0,1,831.05,24.01,738.52,0.008,-0.000,0.003,-0.417,-0.000,0.000,0,4
468820,0,0,0,0.03,0.0,1,831.05,24.01,738.52,-0.008,-0.000,-0.003,-0.417,-0.000,-0.000,0,4
468830,0,0,0,0.03,0.0,1,831.05,24.01,738.52,0.008,-0.000,0.003,-0.417,-0.000,0.000,0,4
468840,0,0,0,0.03,0.0,1,831.05,24.01,738.52,-0.008,-0.000,-0.003,-0.417,-0.000,-0.000,0,4
468850,0,0,0,0.03,0.0,1,831.05,24.01,738.52,0.008,-0.000,0.003,-0.417,-0.000,0.000,0,4
468860,0,0,0,0.03,0.0,1,831.05,24.01,738.52,-0.008,-0.000,-0.003,-0.417,-0.000,-0.000,0,4
468870,0,0,0,0.03,0.0,1,831.05,24.01,738.52,0.008,-0.000,0.003,-0.417,-0.000,0.000,0,4
468880,0,0,0,0.03,0.0,1,831.05,24.01,738.52,-0.008,-0.000,-0.003,-0.417,-0.000,-0.000,0,4
468890,0,0,0,0.03,0.0,1,831.05,24.01,738.52,0.008,-0.000,0.003,-0.417,-0.000,0.000,0,4
468900,0,0,0,0.03,0.0,1,831.05,24.01,738.52,-0.008,-0.000,-0.003,-0.417,-0.000,-0.000,0,4
468910,0,0,0,0.03,0.0,1,831.05,24.01,738.52,0.008,-0.000,0.003,-0.417,-0.000,0.000,0,4
468920,0,0,0,0.03,0.0,1,831.05,24.01,738.52,-0.008,-0.000,-0.003,-0.417,-0.000,-0.000,0,4
468930,0,0,0,0.03,0.0,1,831.05,24.01,738.52,0.008,-0.000,0.003,-0.417,-0.000,0.000,0,4
468940,0,0,0,0.03,0.0,1,831.05,24.01,738.52,-0.008,-0.000,-0.003,-0.417,-0.000,-0.000,0,4
468950,0,0,0,0.03,0.0,1,831.05,24.01,738.52,0.008,-0.000,0.003,-0.417,-0.000,0.000,0,4
468960,0,0,0,0.03,0.0,1,831.05,24.01,738.52,-0.008,-0.000,-0.003,-0.417,-0.000,-0.000,0,4
468970,0,0,0,0.03,0.0,1,831.05,24.01,738.52,0.008,-0.000,0.003,-0.417,-0.000,0.000,0,4
468980,0,0,0,0.03,0.0,1,831.05,24.01,738.52,-0.008,-0.000,-0.003,-0.417,-0.000,-0.000,0,4
468990,0,0,0,0.03,0.0,1,831.05,24.01,738.52,0.008,-0.000,0.003,-0.417,-0.000,0.000,0,4
469000,0,0,0,0.03,0.0,1,831.05,24.01,738.52,-0.008,-0.000,-0.003,-0.417,-0.000,-0.000,0,4
469010,0,0,0,0.03,0.0,1,831.05,24.01,738.52,0.008,-0.000,0.003,-0.417,-0.000,0.000,0,4
469020,0,0,0,0.03,0.0,1,831.05,24.01,738.52,-0.008,-0.000,-0.003,-0.417,-0.000,-0.000,0,4
469030,0,0,0,0.03,0.0,1,831.05,24.01,738.52,0.008,-0.000,0.003,-0.417,-0.000,0.000,0,4
469040,0,0,0,0.03,0.0,1,831.05,24.01,738.52,-0.008,-0.000,-0.003,-0.417,-0.000,-0.000,0,4
469050,0,0,0,0.03,0.0,1,831.05,24.01,738.52,0.008,-0.000,0.003,-0.417,-0.000,0.000,0,4
469060,0,0,0,0.03,0.0,1,831.05,24.01,738.52,-0.008,-0.000,-0.003,-0.417,-0.000,-0.000,0,4
469070,0,0,0,0.03,0.0,1,831.05,24.01,738.52,0.008,-0.000,0.003,-0.417,-0.000,0.000,0,4
469080,0,0,0,0.03,0.0,1,831.05,24.01,738.52,-0.008,-0.000,-0.003,-0.417,-0.000,-0.000,0,4
469090,0,0,0,0.03,0.0,1,831.05,24.01,738.52,0.008,-0.000,0.003,-0.417,-0.000,0.000,0,4
469100,0,0,0,0.03,0.0,1,831.05,24.01,738.52,-0.008,-0.000,-0.003,-0.417,-0.000,-0.000,0,4
469110,0,0,0,0.03,0.0,1,831.05,24.01,738.52,0.008,-0.000,0.003,-0.417,-0.000,0.000,0,4
469120,0,0,0,0.03,0.0,1,831.05,24.01,738.52,-0.008,-0.000,-0.003,-0.417,-0.000,-0.000,0,4
469130,0,0,0,0.03,0.0,1,831.05,24.01,738.52,0.008,-0.000,0.003,-0.417,-0.000,0.000,0,4
469140,0,0,0,0.03,0.0,1,831.05,24.01,738.52,-0.008,-0.000,-0.003,-0.417,-0.000,-0.000,0,4
469150,0,0,0,0.03,0.0,1,831.05,24.01,738.52,0.008,-0.000,0.003,-0.417,-0.000,0.000,0,4
469160,0,0,0,0.03,0.0,1,831.05,24.01,738.52,-0.008,-0.000,-0.003,-0.417,-0.000,-0.000,0,4
469170,0,0,0,0.03,0.0,1,831.05,24.01,738.52,0.008,-0.000,0.003,-0.417,-0.000,0.000,0,4
469180,0,0,0,0.03,0.0,1,831.05,24.01,738.52,-0.008,-0.000,-0.003,-0.417,-0.000,-0.000,0,4
469190,0,0,0,0.03,0.0,1,831.05,24.01,738.52,0.008,-0.000,0.003,-0.417,-0.000,0.000,0,4
469200,0,0,0,0.03,0.0,1,831.05,24.01,738.52,-0.008,-0.000,-0.003,-0.417,-0.000,-0.000,0,4
469210,0,0,0,0.03,0.0,1,831.05,24.01,738.52,0.008,-0.000,0.003,-0.417,-0.000,0.000,0,4
469220,0,0,0,0.03,0.0,1,831.05,24.01,738.52,-0.008,-0.000,-0.003,-0.417,-0.000,-0.000,0,4
469230,0,0,0,0.03,0.0,1,831.05,24.01,738.52,0.008,-0.000,0.003,-0.417,-0.000,0.000,0,4
